sno,Temperature,pH,Turbidity,Water_quality
3454,18.16,9.25,214,Good
3455,18.17,9.3,214,Good
3456,18.19,9.3,214,Good
3457,18.21,9.3,214,Good
3458,18.21,9.3,214,Good
3459,18.22,9.3,214,Good
3460,18.24,9.3,214,Good
3461,18.26,9.3,214,Good
3462,18.26,9.3,214,Good
3463,18.26,9.3,214,Good
3464,18.27,9.3,214,Good
3465,18.26,9.3,214,Good
3466,18.28,9.3,214,Good
3467,18.27,9.3,214,Good
3468,18.29,9.3,214,Good
3469,18.28,9.3,214,Good
3470,18.31,9.3,214,Good
3471,18.3,9.4,214,Good
3472,18.32,9.4,214,Good
3473,18.34,9.4,214,Good
3474,18.34,9.4,214,Good
3475,18.36,9.4,214,Good
3476,18.36,9.4,214,Good
3477,18.39,9.4,214,Good
3478,18.41,9.4,214,Good
3479,18.42,9.4,214,Good
3480,18.42,9.4,214,Good
3481,18.44,9.4,214,Good
3482,18.44,9.4,214,Good
3483,18.46,9.4,214,Good
3484,18.44,9.4,214,Good
3485,18.44,9.4,214,Good
3486,18.46,8.3,214,Good
3487,18.48,8.3,214,Good
3488,18.49,8.3,214,Good
3489,18.47,8.3,214,Good
3490,18.49,8.3,213,Good
3491,18.49,8.3,213,Good
3492,18.47,8.3,213,Good
3493,18.48,8.3,213,Good
3494,18.47,8.3,213,Good
3495,18.47,8.3,213,Good
3496,18.49,8.3,213,Good
3497,18.48,8.3,213,Good
3498,18.49,8.31,213,Good
3499,18.48,8.31,213,Good
3500,18.46,8.31,213,Good
3501,18.46,8.31,213,Good
3502,18.47,8.31,213,Good
3503,18.49,8.31,213,Good
3504,18.51,8.31,213,Good
3505,18.51,8.31,213,Good
3506,18.51,8.31,213,Good
3507,18.5,8.31,213,Good
3508,18.51,8.31,213,Good
3509,18.51,8.32,213,Good
3510,18.52,8.32,213,Good
3511,18.51,8.32,213,Good
3512,18.52,8.32,213,Good
3513,18.55,8.32,213,Good
3514,31,8.32,213,Good
3515,18.57,8.32,213,Good
3516,31.88,8.32,213,Good
3517,18.6,8.32,213,Good
3518,18.62,8.32,213,Good
3519,18.63,8.32,213,Good
3520,18.63,8.31,213,Good
3521,18.65,8.31,213,Good
3522,18.65,8.31,213,Good
3523,18.64,8.31,213,Good
3524,18.66,8.31,213,Good
3525,18.67,8.31,213,Good
3526,18.7,8.31,213,Good
3527,18.74,8.31,213,Good
3528,18.76,8.31,213,Good
3529,18.79,8.3,213,Good
3530,18.82,8.3,213,Good
3531,18.82,8.3,213,Good
3532,18.85,9.4,213,Good
3533,18.89,9.4,213,Good
3534,18.92,9.4,213,Good
3535,15,9.3,213,Bad
3536,18.96,9.3,213,Good
3537,18.97,9.3,213,Good
3538,18.97,9.25,213,Good
3539,18.96,9.25,213,Good
3540,18.99,9.25,213,Good
3541,16,9.25,213,Bad
3542,16,9.1,213,Bad
3543,16,9.1,213,Bad
3544,19.07,9.1,213,Good
3545,19.09,8.25,213,Good
3546,19.09,8.25,213,Good
3547,19.11,8.24,213,Good
3548,30.5,8.24,213,Good
3549,19.18,8.24,213,Good
3550,19.22,8.23,213,Good
3551,19.24,8.23,213,Good
3552,19.24,8.23,213,Good
3553,19.29,8.22,213,Good
3554,19.31,8.22,213,Good
3555,19.35,8.21,213,Good
3556,19.39,8.21,213,Good
3557,19.4,8.2,213,Good
3558,19.42,8.2,213,Good
3559,19.46,8.19,213,Good
3560,19.45,8.19,213,Good
3561,19.47,8.18,213,Good
3562,19.5,8.18,213,Good
3563,19.54,8.17,213,Good
3564,19.58,8.17,213,Good
3565,19.62,8.16,213,Good
3566,19.65,8.16,213,Good
3567,19.67,8.15,213,Good
3568,19.69,8.15,213,Good
3569,19.7,8.14,213,Good
3570,19.73,8.13,213,Good
3571,19.76,8.13,213,Good
3572,19.81,8.12,213,Good
3573,19.81,8.12,213,Good
3574,19.81,8.11,213,Good
3575,15.99,8.1,213,Good
3576,19.83,8.1,213,Good
3577,19.88,8.09,213,Good
3578,19.9,8.08,213,Good
3579,19.93,8.08,213,Good
3580,19.96,8.07,213,Good
3581,19.99,8.07,213,Good
3582,20.02,8.06,213,Good
3583,20.05,8.05,213,Good
3584,20.07,8.05,213,Good
3585,20.08,8.04,213,Good
3586,20.12,8.03,213,Good
3587,20.13,8.03,213,Good
3588,20.16,8.02,213,Good
3589,20.16,8.02,213,Good
3590,20.17,8.01,213,Good
3591,20.22,8,213,Good
3592,20.23,8,213,Good
3593,20.24,7.99,213,Good
3594,20.28,7.99,213,Good
3595,20.31,5.99,213,Good
3596,20.36,7.97,213,Good
3597,20.37,7.97,213,Good
3598,20.42,7.96,213,Good
3599,20.46,7.96,213,Good
3600,20.5,7.95,213,Good
3601,20.52,7.95,213,Good
3602,20.54,7.94,213,Good
3603,20.54,7.94,213,Good
3604,20.58,7.93,213,Good
3605,20.6,7.92,213,Good
3606,17.7,7.92,213,Good
3607,20.68,7.91,213,Good
3608,20.73,7.91,213,Good
3609,20.77,7.9,213,Good
3610,20.77,7.9,213,Good
3611,20.79,7.9,213,Good
3612,20.8,7.89,213,Good
3613,20.82,7.89,213,Good
3614,20.86,7.88,213,Good
3615,20.88,7.88,213,Good
3616,20.89,7.87,213,Good
3617,20.91,7.87,213,Good
3618,20.92,7.87,213,Good
3619,20.95,7.86,213,Good
3620,20.98,7.86,213,Good
3621,20.98,7.86,213,Good
3622,21,7.85,213,Good
3623,21.01,7.85,213,Good
3624,17.86,7.85,213,Good
3625,17.86,7.85,213,Good
3626,21.05,7.84,213,Good
3627,21.1,7.84,213,Good
3628,21.15,7.84,213,Good
3629,21.17,7.84,213,Good
3630,21.2,7.83,213,Good
3631,21.21,7.83,213,Good
3632,21.22,7.83,212,Good
3633,21.25,7.83,212,Good
3634,21.26,7.83,212,Good
3635,21.27,7.82,212,Good
3636,21.31,7.82,212,Good
3637,21.34,7.82,212,Good
3638,21.34,7.82,212,Good
3639,21.35,7.82,212,Good
3640,21.37,7.82,212,Good
3641,21.38,7.82,212,Good
3642,21.42,7.81,212,Good
3643,21.44,7.81,212,Good
3644,21.48,7.81,212,Good
3645,21.5,7.81,212,Good
3646,31.3,7.81,212,Good
3647,21.56,7.81,212,Good
3648,21.59,7.81,212,Good
3649,21.59,7.8,212,Good
3650,21.59,7.8,212,Good
3651,21.6,7.8,212,Good
3652,21.6,7.8,212,Good
3653,21.6,7.8,212,Good
3654,21.62,7.8,212,Good
3655,21.62,7.79,212,Good
3656,21.62,7.79,212,Good
3657,21.66,7.79,212,Good
3658,21.67,7.79,212,Good
3659,31.55,7.79,212,Good
3660,31.55,7.78,212,Good
3661,21.7,7.78,212,Good
3662,21.74,7.78,212,Good
3663,21.75,7.78,212,Good
3664,21.77,7.77,212,Good
3665,21.77,7.77,212,Good
3666,21.79,7.77,212,Good
3667,21.8,7.77,212,Good
3668,21.84,7.76,212,Good
3669,21.86,7.76,212,Good
3670,31.91,7.76,212,Good
3671,21.91,7.76,212,Good
3672,21.92,7.75,212,Good
3673,21.96,7.75,212,Good
3674,21.97,7.75,212,Good
3675,22.01,7.74,212,Good
3676,22.03,7.74,212,Good
3677,22.05,7.74,212,Good
3678,22.05,7.73,212,Good
3679,22.05,7.73,212,Good
3680,22.06,7.73,212,Good
3681,22.06,7.72,212,Good
3682,22.06,7.72,212,Good
3683,22.07,7.72,212,Good
3684,22.1,7.71,212,Good
3685,22.11,7.71,212,Good
3686,22.15,7.71,212,Good
3687,22.2,7.7,212,Good
3688,22.21,7.7,212,Good
3689,22.22,7.7,212,Good
3690,22.26,9.1,212,Good
3691,22.29,9.1,212,Good
3692,22.32,9.1,212,Good
3693,22.35,7.68,212,Good
3694,22.39,7.68,212,Good
3695,22.43,7.68,255,Good
3696,22.47,7.68,255,Good
3697,22.48,7.67,255,Good
3698,22.5,7.67,255,Good
3699,22.51,7.67,255,Good
3700,22.52,7.66,255,Good
3701,22.52,7.66,255,Good
3702,22.53,7.66,255,Good
3703,22.57,7.66,255,Good
3704,22.6,7.65,255,Good
3705,22.62,7.65,255,Good
3706,22.62,7.65,255,Good
3707,22.63,7.65,255,Good
3708,22.67,7.64,255,Good
3709,22.69,7.64,255,Good
3710,22.69,7.64,255,Good
3711,22.7,7.64,255,Good
3712,22.73,7.63,255,Good
3713,22.73,7.63,255,Good
3714,22.76,7.63,255,Good
3715,22.77,7.63,255,Good
3716,22.77,7.63,255,Good
3717,22.8,7.62,255,Good
3718,22.83,7.62,255,Good
3719,22.83,7.62,255,Good
3720,22.87,7.62,255,Good
3721,22.87,7.62,255,Good
3722,22.9,7.62,255,Good
3723,22.91,7.61,255,Good
3724,22.92,7.61,255,Good
3725,22.93,7.61,255,Good
3726,22.94,7.61,255,Good
3727,22.94,7.61,255,Good
3728,22.97,7.61,255,Good
3729,22.99,7.6,255,Good
3730,23,7.6,255,Good
3731,23.04,7.6,255,Good
3732,23.05,7.6,255,Good
3733,23.09,7.6,255,Good
3734,23.11,7.6,255,Good
3735,23.11,7.6,255,Good
3736,23.12,7.6,255,Good
3737,23.15,7.6,255,Good
3738,23.15,9.15,255,Bad
3739,23.17,9.15,255,Bad
3740,23.2,9.15,255,Bad
3741,23.19,9.15,255,Bad
3742,23.21,9.15,255,Bad
3743,23.21,9.15,255,Bad
3744,23.2,9.15,255,Bad
3745,23.2,9.15,255,Bad
3746,23.23,9.15,255,Bad
3747,23.26,9.15,255,Bad
3748,23.25,9.15,255,Bad
3749,23.28,9.15,255,Bad
3750,23.29,9.15,255,Bad
3751,23.32,9.15,255,Bad
3752,23.3,7.58,255,Good
3753,23.29,7.58,255,Good
3754,23.3,7.58,255,Good
3755,23.33,7.58,255,Good
3756,23.36,7.58,255,Good
3757,23.38,7.58,255,Good
3758,23.39,7.58,210,Good
3759,23.38,7.58,210,Good
3760,23.41,7.58,210,Good
3761,23.42,7.58,210,Good
3762,23.4,7.58,210,Good
3763,23.42,7.58,210,Good
3764,23.42,7.58,210,Good
3765,23.41,7.58,210,Good
3766,23.41,7.58,210,Good
3767,23.43,7.58,210,Good
3768,23.45,7.58,210,Good
3769,23.45,7.58,210,Good
3770,23.46,7.58,210,Good
3771,23.45,7.58,210,Good
3772,23.45,7.58,210,Good
3773,23.44,7.58,210,Good
3774,23.46,7.58,210,Good
3775,23.49,7.58,210,Good
3776,23.48,7.58,210,Good
3777,23.48,7.58,210,Good
3778,23.47,7.58,210,Good
3779,23.5,7.58,210,Good
3780,23.51,7.58,210,Good
3781,23.5,7.58,210,Good
3782,23.51,7.58,210,Good
3783,23.52,7.58,210,Good
3784,23.54,7.58,210,Good
3785,23.53,7.58,210,Good
3786,23.53,7.58,210,Good
3787,23.51,9.15,210,Good
3788,23.52,9.15,210,Good
3789,23.51,9.15,210,Good
3790,23.52,9.15,210,Good
3791,23.53,9.15,210,Good
3792,23.55,9.15,210,Good
3793,23.55,9.15,210,Good
3794,23.56,9.15,210,Good
3795,23.56,9.15,210,Good
3796,23.58,9.15,210,Good
3797,23.57,9.15,210,Good
3798,23.57,9.15,210,Good
3799,23.57,9.15,210,Good
3800,23.58,9.15,210,Good
3801,23.58,9.15,210,Good
3802,23.57,9.15,210,Good
3803,23.58,9.15,210,Good
3804,23.57,7.58,210,Good
3805,23.58,7.58,210,Good
3806,23.58,7.58,210,Good
3807,23.58,7.58,210,Good
3808,23.6,7.58,210,Good
3809,23.62,7.58,210,Good
3810,23.62,7.58,210,Good
3811,23.64,7.58,210,Good
3812,23.65,7.58,210,Good
3813,23.65,7.58,210,Good
3814,23.64,7.58,210,Good
3815,23.63,7.58,210,Good
3816,23.63,7.58,210,Good
3817,23.62,7.57,210,Good
3818,23.63,7.57,210,Good
3819,23.65,7.57,210,Good
3820,23.67,7.57,210,Good
3821,23.65,7.57,210,Good
3822,23.65,7.57,210,Good
3823,23.67,7.57,210,Good
3824,23.68,7.57,210,Good
3825,23.66,7.57,210,Good
3826,23.66,7.56,210,Good
3827,23.66,7.56,210,Good
3828,23.68,7.56,210,Good
3829,23.7,7.56,210,Good
3830,23.67,7.56,210,Good
3831,23.65,7.56,210,Good
3832,23.68,7.56,210,Good
3833,23.68,7.56,210,Good
3834,23.69,10.3,210,Good
3835,23.67,10.3,210,Good
3836,23.66,10.3,210,Good
3837,23.65,10.3,210,Good
3838,23.64,10.3,210,Good
3839,23.64,10.3,210,Good
3840,23.65,10.3,210,Good
3841,23.66,10.3,210,Good
3842,23.68,10.3,210,Good
3843,23.69,7.54,210,Good
3844,23.7,7.54,209,Good
3845,23.71,7.54,209,Good
3846,23.71,7.54,209,Good
3847,23.72,7.54,209,Good
3848,23.73,7.54,209,Good
3849,23.73,7.54,209,Good
3850,23.71,7.54,209,Good
3851,23.71,7.54,209,Good
3852,23.73,7.54,209,Good
3853,23.74,7.54,209,Good
3854,23.74,7.54,209,Good
3855,23.72,7.54,209,Good
3856,23.72,7.54,209,Good
3857,23.74,7.54,209,Good
3858,23.75,7.54,209,Good
3859,23.75,7.54,209,Good
3860,23.74,7.54,209,Good
3861,23.75,7.54,209,Good
3862,23.76,7.54,209,Good
3863,23.75,7.54,209,Good
3864,23.76,7.54,209,Good
3865,23.75,7.54,209,Good
3866,23.74,7.54,209,Good
3867,23.73,7.54,209,Good
3868,23.72,7.54,209,Good
3869,23.72,7.54,209,Good
3870,23.71,7.54,209,Good
3871,23.73,7.54,209,Good
3872,23.74,7.54,209,Good
3873,23.75,7.54,209,Good
3874,23.72,7.54,209,Good
3875,23.74,7.54,209,Good
3876,23.75,7.54,209,Good
3877,23.72,7.54,209,Good
3878,23.71,7.54,209,Good
3879,23.7,7.54,209,Good
3880,23.69,7.54,209,Good
3881,23.68,7.54,209,Good
3882,23.68,7.54,209,Good
3883,23.66,7.54,209,Good
3884,23.64,7.54,209,Good
3885,23.64,7.54,209,Good
3886,23.62,7.54,209,Good
3887,23.63,7.54,209,Good
3888,23.65,7.54,209,Good
3889,23.64,7.54,209,Good
3890,23.63,7.54,209,Good
3891,23.63,7.54,209,Good
3892,23.64,7.54,209,Good
3893,23.65,7.54,209,Good
3894,23.64,7.54,209,Good
3895,23.65,7.54,209,Good
3896,23.66,7.54,209,Good
3897,23.64,7.53,209,Good
3898,23.63,7.53,209,Good
3899,23.63,7.53,209,Good
3900,23.61,7.53,209,Good
3901,23.62,7.53,209,Good
3902,23.64,7.53,209,Good
3903,23.63,7.53,209,Good
3904,23.63,7.53,209,Good
3905,23.6,7.53,209,Good
3906,23.6,7.53,209,Good
3907,23.6,7.53,209,Good
3908,23.58,7.53,209,Good
3909,23.55,7.53,209,Good
3910,23.53,7.53,209,Good
3911,23.53,7.53,209,Good
3912,23.54,7.53,209,Good
3913,23.53,7.52,209,Good
3914,23.51,7.52,209,Good
3915,23.49,7.52,209,Good
3916,23.5,7.52,209,Good
3917,23.51,7.52,209,Good
3918,23.49,7.52,209,Good
3919,23.5,7.52,209,Good
3920,23.5,7.52,209,Good
3921,23.49,7.52,209,Good
3922,23.5,7.52,209,Good
3923,23.47,7.52,209,Good
3924,23.44,7.52,209,Good
3925,23.42,7.52,209,Good
3926,23.43,7.52,209,Good
3927,23.44,7.52,209,Good
3928,23.45,7.52,209,Good
3929,23.42,7.51,209,Good
3930,23.38,7.51,209,Good
3931,23.37,7.51,209,Good
3932,23.35,7.51,209,Good
3933,23.34,7.51,209,Good
3934,23.31,7.51,209,Good
3935,23.29,7.51,209,Good
3936,23.31,7.51,209,Good
3937,23.28,7.51,209,Good
3938,23.3,7.51,209,Good
3939,23.31,7.51,209,Good
3940,23.32,7.51,209,Good
3941,23.34,7.51,209,Good
3942,23.32,7.5,209,Good
3943,23.31,7.5,209,Good
3944,23.3,7.5,209,Good
3945,23.31,7.5,209,Good
3946,23.32,7.5,209,Good
3947,23.32,7.5,209,Good
3948,23.31,7.5,209,Good
3949,23.31,7.5,209,Good
3950,23.29,7.5,209,Good
3951,23.27,7.5,209,Good
3952,23.25,7.5,209,Good
3953,23.24,7.5,209,Good
3954,23.23,7.5,209,Good
3955,23.24,7.5,209,Good
3956,23.22,7.49,209,Good
3957,23.22,7.49,209,Good
3958,23.24,7.49,209,Good
3959,23.22,7.49,209,Good
3960,23.2,7.49,209,Good
3961,23.21,7.49,209,Good
3962,23.22,7.49,209,Good
3963,23.2,7.49,209,Good
3964,23.21,7.49,209,Good
3965,23.22,7.49,209,Good
3966,23.2,7.49,209,Good
3967,23.18,7.49,209,Good
3968,23.16,7.49,209,Good
3969,23.18,7.49,209,Good
3970,23.17,7.49,209,Good
3971,23.16,7.49,209,Good
3972,23.14,7.49,209,Good
3973,23.11,7.49,209,Good
3974,23.1,7.49,209,Good
3975,23.1,7.49,209,Good
3976,23.09,7.5,209,Good
3977,23.09,7.5,209,Good
3978,23.1,7.5,209,Good
3979,23.11,7.5,209,Good
3980,23.12,7.5,209,Good
3981,23.12,7.5,209,Good
3982,23.14,7.5,209,Good
3983,23.11,7.5,209,Good
3984,23.13,7.5,209,Good
3985,23.11,7.5,209,Good
3986,23.11,7.5,209,Good
3987,23.13,7.5,209,Good
3988,23.12,7.51,209,Good
3989,23.13,7.51,209,Good
3990,23.15,7.51,209,Good
3991,23.13,7.51,208,Good
3992,23.11,7.51,208,Good
3993,23.09,7.51,208,Good
3994,23.08,7.51,208,Good
3995,23.08,7.51,208,Good
3996,16.2,7.52,208,Good
3997,23.08,7.52,208,Good
3998,23.1,7.52,208,Good
3999,16.2,7.52,208,Good
4000,16.2,7.52,208,Good
4001,23.05,7.52,208,Good
4002,23.04,7.53,208,Good
4003,23.04,7.53,208,Good
4004,23.04,7.53,208,Good
4005,23.01,7.53,208,Good
4006,23.01,7.53,208,Good
4007,22.99,7.54,208,Good
4008,23.01,7.54,208,Good
4009,23.03,7.54,208,Good
4010,23.05,7.54,208,Good
4011,23.05,10.3,208,Good
4012,23.06,10.3,208,Good
4013,23.04,10.3,208,Good
4014,23.03,10.3,208,Good
4015,23.01,7.56,208,Good
4016,23.02,7.56,208,Good
4017,23.03,7.56,208,Good
4018,23.02,7.56,208,Good
4019,23.03,7.57,208,Good
4020,23.03,7.57,208,Good
4021,23.05,7.57,208,Good
4022,23.06,7.58,208,Good
4023,16.2,7.58,208,Good
4024,23.04,7.58,208,Good
4025,23.04,9.15,208,Good
4026,23.05,9.15,208,Good
4027,23.04,9.15,208,Good
4028,23.04,7.6,208,Good
4029,23.01,7.6,208,Good
4030,23.02,7.6,208,Good
4031,23.03,7.61,208,Good
4032,23.03,7.61,208,Good
4033,23.04,7.61,208,Good
4034,23.02,7.62,208,Good
4035,23.01,7.62,208,Good
4036,23.03,7.62,208,Good
4037,23.04,7.63,208,Good
4038,23.01,7.63,208,Good
4039,23.01,7.63,208,Good
4040,23,7.64,208,Good
4041,23,7.64,208,Good
4042,22.99,7.64,208,Good
4043,23.01,7.64,208,Good
4044,23,7.65,208,Good
4045,23.01,7.65,208,Good
4046,22.98,7.65,208,Good
4047,22.98,7.65,208,Good
4048,22.99,7.66,208,Good
4049,23,7.66,208,Good
4050,23.01,7.66,208,Good
4051,22.98,7.66,208,Good
4052,22.97,7.67,208,Good
4053,22.96,7.67,208,Good
4054,22.97,7.67,207,Good
4055,22.97,7.67,207,Good
4056,22.98,7.67,207,Good
4057,22.97,7.67,207,Good
4058,22.95,7.68,207,Good
4059,22.94,7.68,207,Good
4060,22.95,7.68,207,Good
4061,22.96,7.68,207,Good
4062,22.94,7.68,207,Good
4063,22.93,7.68,207,Good
4064,22.91,9.1,207,Good
4065,22.9,9.1,207,Good
4066,22.87,9.1,207,Good
4067,22.85,9.1,207,Good
4068,22.87,9.1,207,Good
4069,22.88,9.1,207,Good
4070,22.86,9.1,207,Good
4071,22.84,9.1,207,Good
4072,22.83,7.7,207,Good
4073,22.85,7.7,207,Good
4074,22.83,7.7,207,Good
4075,22.81,7.7,207,Good
4076,22.79,7.7,207,Good
4077,22.77,7.7,207,Good
4078,22.74,7.7,207,Good
4079,22.73,7.7,207,Good
4080,22.75,7.7,207,Good
4081,22.74,7.7,207,Good
4082,22.75,7.7,207,Good
4083,22.76,7.7,207,Good
4084,22.75,7.7,207,Good
4085,22.73,7.7,207,Good
4086,22.73,7.7,207,Good
4087,22.72,7.7,207,Good
4088,22.72,7.7,207,Good
4089,22.72,7.7,207,Good
4090,22.71,7.71,207,Good
4091,22.7,7.71,207,Good
4092,22.71,7.71,207,Good
4093,22.72,7.71,207,Good
4094,22.73,7.71,207,Good
4095,22.75,7.71,207,Good
4096,22.76,7.71,207,Good
4097,22.75,7.71,207,Good
4098,22.73,7.71,207,Good
4099,22.73,7.71,207,Good
4100,22.74,7.71,207,Good
4101,22.73,7.71,207,Good
4102,22.72,7.71,207,Good
4103,22.72,7.71,207,Good
4104,22.69,7.71,207,Good
4105,22.66,7.71,207,Good
4106,22.68,7.71,207,Good
4107,22.69,7.7,207,Good
4108,22.69,7.7,207,Good
4109,22.67,7.7,207,Good
4110,22.65,7.7,207,Good
4111,22.66,7.7,207,Good
4112,22.63,7.7,207,Good
4113,22.63,7.7,206,Good
4114,22.6,7.7,206,Good
4115,22.59,7.7,206,Good
4116,22.6,7.7,206,Good
4117,22.58,7.7,206,Good
4118,22.6,7.7,206,Good
4119,22.61,7.7,206,Good
4120,22.59,7.7,206,Good
4121,22.57,9.1,206,Good
4122,22.57,9.1,206,Good
4123,22.58,9.1,206,Good
4124,22.55,9.1,206,Good
4125,22.52,9.1,206,Good
4126,22.52,9.1,206,Good
4127,22.5,9.1,206,Good
4128,22.5,9.1,206,Good
4129,22.51,9.1,206,Good
4130,22.52,7.68,206,Good
4131,22.5,7.68,206,Good
4132,22.52,7.68,206,Good
4133,22.54,7.68,206,Good
4134,22.55,7.68,206,Good
4135,22.55,7.68,206,Good
4136,22.56,7.67,206,Good
4137,22.56,7.67,206,Good
4138,22.55,7.67,206,Good
4139,22.53,7.67,206,Good
4140,22.51,7.67,206,Good
4141,22.52,7.67,206,Good
4142,22.51,7.66,206,Good
4143,22.48,7.66,206,Good
4144,22.49,7.66,206,Good
4145,22.5,7.66,206,Good
4146,22.47,7.66,206,Good
4147,22.47,7.65,206,Good
4148,22.48,7.65,206,Good
4149,22.49,7.65,206,Good
4150,22.46,7.65,206,Good
4151,22.47,7.65,206,Good
4152,22.44,7.64,206,Good
4153,22.43,7.64,206,Good
4154,22.41,7.64,206,Good
4155,22.4,7.64,206,Good
4156,22.37,7.64,206,Good
4157,22.36,7.63,206,Good
4158,22.37,7.63,206,Good
4159,22.36,7.63,206,Good
4160,22.36,7.63,206,Good
4161,22.35,7.63,206,Good
4162,22.35,7.62,206,Good
4163,22.32,7.62,206,Good
4164,22.31,7.62,206,Good
4165,22.3,7.62,206,Good
4166,22.27,7.62,206,Good
4167,22.26,7.61,206,Good
4168,22.27,7.61,206,Good
4169,22.25,7.61,206,Good
4170,22.23,7.61,206,Good
4171,22.21,7.61,206,Good
4172,22.18,7.6,206,Good
4173,22.19,7.6,206,Good
4174,22.21,7.6,206,Good
4175,22.18,7.6,205,Good
4176,22.16,7.6,205,Good
4177,22.16,9.15,205,Good
4178,22.16,9.15,205,Good
4179,22.14,9.15,205,Good
4180,22.12,9.15,205,Good
4181,22.14,7.58,205,Good
4182,22.14,7.58,205,Good
4183,22.12,7.58,205,Good
4184,22.1,7.58,205,Good
4185,22.11,7.58,205,Good
4186,22.11,7.57,205,Good
4187,22.09,7.57,205,Good
4188,22.07,7.57,205,Good
4189,22.07,7.57,205,Good
4190,22.07,7.57,205,Good
4191,22.09,7.56,205,Good
4192,22.07,7.56,205,Good
4193,22.09,7.56,205,Good
4194,22.07,7.56,205,Good
4195,22.07,10.3,205,Good
4196,22.07,10.3,205,Good
4197,22.07,10.3,205,Good
4198,22.05,10.3,205,Good
4199,22.02,7.54,205,Good
4200,22,7.54,205,Good
4201,22,7.54,205,Good
4202,22.02,7.54,205,Good
4203,22.02,7.53,205,Good
4204,22.03,7.53,205,Good
4205,22.01,7.53,205,Good
4206,21.98,7.53,205,Good
4207,21.97,7.52,205,Good
4208,21.96,7.52,205,Good
4209,21.94,7.52,205,Good
4210,21.95,7.52,205,Good
4211,21.92,7.51,205,Good
4212,21.91,7.51,205,Good
4213,21.93,7.51,205,Good
4214,21.93,7.51,205,Good
4215,21.91,7.5,205,Good
4216,21.88,7.5,205,Good
4217,21.88,7.5,205,Good
4218,21.88,7.5,205,Good
4219,31.91,7.49,205,Good
4220,21.89,7.49,205,Good
4221,31.91,7.49,205,Good
4222,21.88,7.49,205,Good
4223,31.91,7.48,205,Good
4224,21.84,7.48,205,Good
4225,21.83,7.48,205,Good
4226,21.85,7.48,205,Good
4227,21.84,7.47,205,Good
4228,21.81,7.47,205,Good
4229,21.81,7.47,205,Good
4230,21.83,7.47,205,Good
4231,21.83,7.46,205,Good
4232,21.83,7.46,205,Good
4233,21.83,7.46,205,Good
4234,21.82,7.46,205,Good
4235,21.83,7.45,205,Good
4236,21.82,7.45,205,Good
4237,21.82,7.45,205,Good
4238,21.83,7.45,205,Good
4239,21.8,7.44,205,Good
4240,21.81,7.44,205,Good
4241,21.79,7.44,205,Good
4242,21.76,7.44,205,Good
4243,21.76,9.45,205,Good
4244,21.77,9.45,204,Good
4245,21.79,9.45,204,Good
4246,21.76,9.45,204,Good
4247,21.77,7.42,204,Good
4248,21.78,7.42,204,Good
4249,21.75,7.42,204,Good
4250,21.73,7.42,204,Good
4251,21.75,7.42,204,Good
4252,21.72,9.9,204,Good
4253,21.73,9.9,204,Good
4254,21.71,9.9,204,Good
4255,21.72,9.9,204,Good
4256,21.71,7.4,204,Good
4257,31.55,7.4,204,Good
4258,21.68,7.4,204,Good
4259,21.65,7.4,204,Good
4260,21.67,5.2,204,Good
4261,21.65,5.2,204,Good
4262,21.62,5.2,204,Good
4263,21.65,5.2,204,Good
4264,21.64,7.38,204,Good
4265,21.63,7.38,204,Good
4266,21.62,7.38,204,Good
4267,21.63,7.38,204,Good
4268,21.61,7.38,204,Good
4269,21.59,5.5,204,Good
4270,21.58,5.5,204,Good
4271,21.58,5.5,204,Good
4272,21.58,5.5,204,Good
4273,21.59,7.36,204,Good
4274,21.61,7.36,204,Good
4275,21.63,7.36,204,Good
4276,21.6,7.36,204,Good
4277,21.59,7.35,204,Good
4278,21.57,7.35,204,Good
4279,21.55,7.35,204,Good
4280,21.56,7.35,204,Good
4281,21.54,7.35,204,Good
4282,21.51,7.34,204,Good
4283,31.3,7.34,204,Good
4284,21.5,7.34,204,Good
4285,31.43,7.34,204,Good
4286,21.5,7.33,204,Good
4287,21.48,7.33,204,Good
4288,21.48,7.33,204,Good
4289,31.43,7.33,204,Good
4290,21.47,7.32,204,Good
4291,21.48,7.32,204,Good
4292,21.5,7.32,204,Good
4293,31.43,7.32,204,Good
4294,21.47,7.31,204,Good
4295,21.47,7.31,204,Good
4296,21.45,7.31,204,Good
4297,21.42,7.31,204,Good
4298,21.39,7.3,204,Good
4299,21.39,7.3,204,Good
4300,21.38,7.3,204,Good
4301,21.38,7.3,204,Good
4302,21.38,7.29,204,Good
4303,21.37,7.29,204,Good
4304,21.38,7.29,204,Good
4305,21.38,7.29,204,Good
4306,21.38,7.28,204,Good
4307,21.38,7.28,204,Good
4308,21.36,7.28,204,Good
4309,21.38,7.28,204,Good
4310,21.38,9.23,204,Good
4311,21.37,9.23,204,Good
4312,21.35,9.23,204,Good
4313,21.34,9.23,204,Good
4314,21.33,7.26,204,Good
4315,21.31,7.26,204,Good
4316,21.33,7.26,204,Good
4317,21.3,7.26,204,Good
4318,21.29,7.25,204,Good
4319,21.28,7.25,204,Good
4320,21.26,7.25,204,Good
4321,21.24,7.25,204,Good
4322,21.26,7.24,204,Good
4323,21.25,7.24,204,Good
4324,21.26,7.24,204,Good
4325,21.27,7.24,204,Good
4326,21.26,7.23,204,Good
4327,21.25,7.23,204,Good
